ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2025-11-17T11:40:59Z,cast,586015,US,2600:4040:10b8:3500:98b8:c9df:726f:ab35,To Know You,Lifepoint Worship,To Know You,spotify:track:2NfjmC44UW802h78d6Au0b,,,,,,,,trackdone,trackdone,True,False,False,1763379072.0,False
2025-11-17T11:41:29Z,cast,30298,US,2600:4040:10b8:3500:98b8:c9df:726f:ab35,Overflow,Lifepoint Worship,Greater Still,spotify:track:19tb7GD0Jos7LYuVogL2FW,,,,,,,,trackdone,unexpected-exit,True,False,False,1763379659.0,False
2025-11-17T12:10:44Z,cast,363547,US,2600:4040:10b8:3500:e0ed:ecc3:2407:9769,,,,,God's Peace Is Greater Than Anxiety—LET HIM CALM YOUR HEART | Blessed Morning Prayer For Today,Daily Effective Prayer™,spotify:episode:2cyEdXcOJqxFTB2SpcgimA,,,,,remote,trackdone,False,False,False,1763381080.0,False
2025-11-18T03:31:26Z,ios,190065,US,2600:4040:10b8:3500:38c8:8a4:d8f4:d14f,matcha.,PAINT WITH SOUND.,with care. (Instrumentals),spotify:track:2z5YaDzZubWvsGacS2zU8t,,,,,,,,playbtn,trackdone,True,False,False,1763436496.0,False
2025-11-18T03:35:34Z,ios,247692,US,2600:4040:10b8:3500:38c8:8a4:d8f4:d14f,Where my heart becomes free,sxxnt.,Where my heart becomes free,spotify:track:4NYMInrcc6VDCDiJhfoVyn,,,,,,,,trackdone,trackdone,True,False,False,1763436686.0,False
2025-11-18T03:38:19Z,ios,164457,US,2600:4040:10b8:3500:38c8:8a4:d8f4:d14f,Always In A Rush (Instrumental),Andy Mineo,Always In A Rush (Instrumental),spotify:track:0n1bK7GXopqJL9UsGg9cA6,,,,,,,,trackdone,trackdone,True,False,False,1763436934.0,False
2025-11-18T03:40:35Z,ios,135648,US,2600:4040:10b8:3500:38c8:8a4:d8f4:d14f,Garden of Eden,Isaac Wheadon,Sumr Tape,spotify:track:2yUIZUyJmrdaVvPzXoJPJs,,,,,,,,trackdone,trackdone,True,False,False,1763437099.0,False
2025-11-18T03:42:44Z,ios,129000,US,2600:4040:10b8:3500:38c8:8a4:d8f4:d14f,In The Rain,William Augusto,LOFI & Hope,spotify:track:6lcdMeH2gw4IFMGWKhyy6n,,,,,,,,trackdone,trackdone,True,False,False,1763437235.0,False
2025-11-18T03:45:14Z,ios,149159,US,2600:4040:10b8:3500:38c8:8a4:d8f4:d14f,Flight,CRFT,Flight,spotify:track:5uSQGsw2AxsA0HPBolCluM,,,,,,,,trackdone,trackdone,True,False,False,1763437364.0,False
2025-11-18T03:49:03Z,ios,228027,US,2600:4040:10b8:3500:38c8:8a4:d8f4:d14f,I Surrender All,sxxnt.,Hymns in High-Fidelity,spotify:track:5LF2W7bxWbF4QiaL6QXYSq,,,,,,,,trackdone,trackdone,True,False,False,1763437514.0,False
2025-11-18T03:52:06Z,ios,182927,US,2600:4040:10b8:3500:38c8:8a4:d8f4:d14f,u can do all things,sxxnt.,u can do all things,spotify:track:2QyO3ZuojJjT3NAyoCIM8S,,,,,,,,trackdone,trackdone,True,False,False,1763437743.0,False
2025-11-18T03:54:18Z,ios,131429,US,2600:4040:10b8:3500:38c8:8a4:d8f4:d14f,propagate.,PAINT WITH SOUND.,propagate.,spotify:track:1tFR3RCi0pfVldbWuApk7U,,,,,,,,trackdone,trackdone,True,False,False,1763437926.0,False
2025-11-18T03:56:31Z,ios,132973,US,2600:4040:10b8:3500:38c8:8a4:d8f4:d14f,Heavenly Piano,William Augusto,"Lofi & Hope, Vol. 2",spotify:track:5DP69cuZT116Mqrn19PbA6,,,,,,,,trackdone,trackdone,True,False,False,1763438058.0,False
2025-11-18T04:03:16Z,ios,152000,US,2600:4040:10b8:3500:38c8:8a4:d8f4:d14f,calathea.,PAINT WITH SOUND.,with growth. (instrumentals),spotify:track:1d3iEVSj02hL4lK9ZPqTdz,,,,,,,,trackdone,trackdone,True,False,False,1763438191.0,False
2025-11-18T04:04:26Z,ios,68619,US,216.12.56.78,Midnight Breeze,Xael,Silverline,spotify:track:70cdYqiG4i0X6o170V7feH,,,,,,,,trackdone,logout,True,False,False,1763438596.0,False
2025-11-18T11:44:49Z,cast,329169,US,2600:4040:10b8:3500:596:c40f:2d4d:ec31,,,,,Spiritual Battles Are Won In Prayer—STAND STRONG IN GOD'S POWER | Blessed Morning Prayer Of The Day,Daily Effective Prayer™,spotify:episode:5Ev6axVRJvBvO2eZGH2VlO,,,,,remote,trackdone,False,False,False,1763465960.0,False
2025-11-18T18:23:23Z,ios,145484,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,Plena Paz,William Augusto,LOFI & Hope,spotify:track:6oE7zmB21rIC2GT3rRP7zl,,,,,,,,playbtn,trackdone,True,False,False,1763489573.0,False
2025-11-18T19:00:43Z,ios,244400,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,"Sun, Moon & Stars",sxxnt.,Hymns in High-Fidelity,spotify:track:5JQTZfCKj3CRRFnfGRCZew,,,,,,,,trackdone,trackdone,True,False,False,1763490191.0,False
2025-11-18T19:03:48Z,ios,197419,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,i want to see u,Ben Potter,"Jesus, You're Beautiful",spotify:track:5K8NlBpj48YkHbGiv3slyK,,,,,,,,trackdone,trackdone,True,False,False,1763492431.0,False
2025-11-18T19:06:06Z,ios,135327,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,Life Is Beautiful,Isaac Wheadon,Autm Tape,spotify:track:4qhf6L6XQXjrgXpTt2qFoS,,,,,,,,trackdone,trackdone,True,False,False,1763492616.0,False
2025-11-18T19:08:45Z,ios,166750,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,Sabbath - lofi,Ben Potter,Sabbath (Beat Tape),spotify:track:0O0gO57lskxQEXP4x1DMyT,,,,,,,,trackdone,trackdone,True,False,False,1763492739.0,False
2025-11-18T19:29:25Z,ios,167037,US,128.1.223.243,hot chocolate.,PAINT WITH SOUND.,with joy. (instrumentals),spotify:track:2xKhLOp16RfGldLEMtEfEO,,,,,,,,trackdone,trackdone,True,False,False,1763492913.0,False
2025-11-18T19:32:05Z,ios,172839,US,128.1.223.243,I need direction.,CRFT,No Turning Back,spotify:track:0lOcd9WchyhSGOgwW6vXNh,,,,,,,,trackdone,trackdone,True,False,False,1763494152.0,False
2025-11-18T19:36:04Z,ios,250787,US,128.1.223.243,dreams,Fount + Flame,PREACHERS,spotify:track:54kPshXfkBeZHjVyYImVhl,,,,,,,,trackdone,trackdone,True,False,False,1763494313.0,False
2025-11-18T19:37:43Z,ios,110571,US,128.1.223.243,All Else Fades,sxxnt.,All Else Fades,spotify:track:4caHxMidGeJBeDGXV6pDPZ,,,,,,,,trackdone,trackdone,True,False,False,1763494552.0,False
2025-11-18T19:40:31Z,ios,180451,US,128.1.223.243,All My People,CRFT,All My People,spotify:track:1ik5b2OsPufP51U3ek5IWD,,,,,,,,trackdone,trackdone,True,False,False,1763494651.0,False
2025-11-18T19:42:41Z,ios,141972,US,128.1.223.243,Further From Doubt,William Augusto,LOFI & Hope,spotify:track:2aNpSm04UJfchBmqrISPGL,,,,,,,,trackdone,trackdone,True,False,False,1763494819.0,False
2025-11-18T19:45:51Z,ios,201613,US,128.1.223.243,In The Morning,sxxnt.,Hymns in High-Fidelity,spotify:track:6yQwhCBmBk7AZuEekLjvdh,,,,,,,,trackdone,trackdone,True,False,False,1763494949.0,False
2025-11-18T19:49:48Z,ios,248832,US,128.1.223.243,So gone Easy DaveJ V1.4.mp3 (Instrumental),Andy Mineo,So gone Easy DaveJ V1.4.mp3 (Instrumental),spotify:track:5hU85NxPrqlykhOpQ0MRT9,,,,,,,,trackdone,trackdone,True,False,False,1763495139.0,False
2025-11-18T19:53:05Z,ios,209528,US,128.1.223.243,Away - Instrumental,PAINT WITH SOUND.,Away,spotify:track:67Vi8L1agFfWnzufWQltnQ,,,,,,,,trackdone,trackdone,True,False,False,1763495375.0,False
2025-11-18T19:56:20Z,ios,207072,US,128.1.223.243,Completato,Isaac Wheadon,Sumr Tape,spotify:track:4OLDMzWqmsAxiuRdFBKpOs,,,,,,,,trackdone,trackdone,True,False,False,1763495573.0,False
2025-11-18T19:58:40Z,ios,151919,US,128.1.223.243,Daydreams,CRFT,Daydreams,spotify:track:2eHCqfC03fujmRuAyNAguH,,,,,,,,trackdone,trackdone,True,False,False,1763495768.0,False
2025-11-18T20:00:41Z,ios,133333,US,128.1.223.243,Love,dey dreams,Unlimited Dreams,spotify:track:1Q63YfsZNzINWpLgCYi25J,,,,,,,,trackdone,trackdone,True,False,False,1763495908.0,False
2025-11-18T20:03:29Z,ios,180000,US,128.1.223.243,evening drive.,Lofi Sunday,With Soul,spotify:track:7Hd3BOm0hp5IID4diXE3WH,,,,,,,,trackdone,trackdone,True,False,False,1763496029.0,False
2025-11-18T20:05:36Z,ios,138701,US,128.1.223.243,For Stella,CRFT,For Stella,spotify:track:1WXTnEHbx6FeiafybIrjU3,,,,,,,,trackdone,trackdone,True,False,False,1763496197.0,False
2025-11-18T20:07:48Z,ios,144000,US,128.1.223.243,Calm Wind,William Augusto,LOFI & Hope,spotify:track:3CW7AxJnSP333qOO9ed6rV,,,,,,,,trackdone,trackdone,True,False,False,1763496324.0,False
2025-11-18T20:10:58Z,ios,201628,US,128.1.223.243,Middle of the Mystery,sxxnt.,Middle of the Mystery,spotify:track:2Oer6PNZwYMq9ScUzhacfJ,,,,,,,,trackdone,trackdone,True,False,False,1763496456.0,False
2025-11-18T20:13:33Z,ios,167407,US,128.1.223.243,God Dream.,PAINT WITH SOUND.,God Dream.,spotify:track:0JWWf1TQ0a2G6FBiaHoEHk,,,,,,,,trackdone,trackdone,True,False,False,1763496646.0,False
2025-11-18T20:13:54Z,ios,31891,US,128.1.223.243,blueberry season,Kozi Koi,blueberry season,spotify:track:7akYCdX3rFhHcainxoCSZd,,,,,,,,trackdone,fwdbtn,True,True,False,1763496801.0,False
2025-11-18T20:14:24Z,ios,29931,US,128.1.223.243,late nights,Isaac Wheadon,late nights,spotify:track:6zgbEDPoHHxbrHUnqPQQRo,,,,,,,,fwdbtn,endplay,True,True,False,1763496834.0,False
2025-11-18T20:16:53Z,ios,150187,US,128.1.223.243,walks with God.,PAINT WITH SOUND.,with love. (instrumentals),spotify:track:6DEyLIep1pxh8HNaxoSVpS,,,,,,,,playbtn,trackdone,True,False,False,1763496864.0,False
2025-11-18T20:19:05Z,ios,143551,US,128.1.223.243,afternoon reads.,Lofi Sunday,With Soul,spotify:track:6QnabIYw8mRDdCXeuYLK0L,,,,,,,,trackdone,trackdone,True,False,False,1763497001.0,False
2025-11-18T20:20:17Z,ios,84750,US,128.1.223.243,paradigm.,PAINT WITH SOUND.,paradigm.,spotify:track:2Pu8DoPzMa1aZxlpvRFSf0,,,,,,,,trackdone,trackdone,True,False,False,1763497133.0,False
2025-11-18T20:22:38Z,ios,152000,US,128.1.223.243,calathea.,PAINT WITH SOUND.,with growth. (instrumentals),spotify:track:1d3iEVSj02hL4lK9ZPqTdz,,,,,,,,trackdone,trackdone,True,False,False,1763497205.0,False
2025-11-18T20:25:05Z,ios,159750,US,128.1.223.243,Buck Mason Interiors.,PAINT WITH SOUND.,Buck Mason Interiors.,spotify:track:1xIMh0DVWq1clwB0PihMMn,,,,,,,,trackdone,trackdone,True,False,False,1763497345.0,False
2025-11-18T20:27:15Z,ios,141349,US,128.1.223.243,adansonii.,PAINT WITH SOUND.,with growth. (instrumentals),spotify:track:6J3YexpkXIJRnEF49UO8i4,,,,,,,,trackdone,trackdone,True,False,False,1763497493.0,False
2025-11-18T20:29:00Z,ios,117143,US,128.1.223.243,slow mornings.,PAINT WITH SOUND.,with love. (instrumentals),spotify:track:0atTlzOmfmoZeE0bt5Ai24,,,,,,,,trackdone,trackdone,True,False,False,1763497622.0,False
2025-11-18T20:31:04Z,ios,136084,US,128.1.223.243,jazz club.,Lofi Sunday,With Soul,spotify:track:5rwXM2bjoetTksYa8cjqbP,,,,,,,,trackdone,trackdone,True,False,False,1763497728.0,False
2025-11-18T20:32:48Z,ios,116022,US,128.1.223.243,backyard fireflies.,PAINT WITH SOUND.,with love. (instrumentals),spotify:track:06kWfxszZIxkqMMT2HkPQM,,,,,,,,trackdone,trackdone,True,False,False,1763497852.0,False
2025-11-18T20:34:38Z,ios,122378,US,128.1.223.243,worth the wait.,PAINT WITH SOUND.,with love. (instrumentals),spotify:track:7e2mnkj9gJBP45XaSjy8hA,,,,,,,,trackdone,trackdone,True,False,False,1763497956.0,False
2025-11-18T20:37:59Z,ios,213176,US,128.1.223.243,perfect peace.,PAINT WITH SOUND.,perfect peace.,spotify:track:4eWOjqSyM3pTUF0zG6zGsU,,,,,,,,trackdone,trackdone,True,False,False,1763498066.0,False
2025-11-18T20:39:45Z,ios,117298,US,128.1.223.243,green tea.,PAINT WITH SOUND.,with care. (Instrumentals),spotify:track:0Xt0DPuaaQwFYqJLtkxIdC,,,,,,,,trackdone,trackdone,True,False,False,1763498267.0,False
2025-11-18T20:41:05Z,ios,92631,US,128.1.223.243,Blinding Lights - Lofi Cover,CoverFi,Hits Vol. 1,spotify:track:1HojfNRmctBEw1XscJsyx2,,,,,,,,trackdone,trackdone,True,False,False,1763498373.0,False
2025-11-18T20:42:43Z,ios,109530,US,128.1.223.243,sunday reset.,PAINT WITH SOUND.,sunday reset.,spotify:track:0rEC6u4NJJ2XkNBaVY1uEs,,,,,,,,trackdone,trackdone,True,False,False,1763498453.0,False
2025-11-18T20:44:39Z,ios,128000,US,128.1.223.243,chinese evergreen.,PAINT WITH SOUND.,with growth. (instrumentals),spotify:track:7pQ4Q4CaZdE8uX6Rh0S6a4,,,,,,,,trackdone,trackdone,True,False,False,1763498551.0,False
2025-11-18T20:46:19Z,ios,111818,US,128.1.223.243,water your plants.,PAINT WITH SOUND.,water your plants.,spotify:track:1MCmmUjaEdMhQt2TqTK5st,,,,,,,,trackdone,trackdone,True,False,False,1763498667.0,False
2025-11-18T20:49:23Z,ios,196364,US,128.1.223.243,pothos.,PAINT WITH SOUND.,with growth. (instrumentals),spotify:track:29QC293XugX5GAJUcP71hn,,,,,,,,trackdone,trackdone,True,False,False,1763498766.0,False
2025-11-18T20:51:21Z,ios,130345,US,128.1.223.243,chamomille.,PAINT WITH SOUND.,with care. (Instrumentals),spotify:track:5IMTsZbT0rHJWnYEB9jOl8,,,,,,,,trackdone,trackdone,True,False,False,1763498951.0,False
2025-11-18T20:53:10Z,ios,120625,US,128.1.223.243,put ur phone down.,PAINT WITH SOUND.,put ur phone down.,spotify:track:6BIQT4dLkt3qpoekHNLlto,,,,,,,,trackdone,trackdone,True,False,False,1763499069.0,False
2025-11-18T20:54:41Z,ios,103636,US,128.1.223.243,philodendron.,PAINT WITH SOUND.,with growth. (instrumentals),spotify:track:2hk2jCLJ88UAE3G1MI42gB,,,,,,,,trackdone,trackdone,True,False,False,1763499178.0,False
2025-11-18T20:57:40Z,ios,190064,US,128.1.223.243,matcha.,PAINT WITH SOUND.,with care. (Instrumentals),spotify:track:2z5YaDzZubWvsGacS2zU8t,,,,,,,,trackdone,trackdone,True,False,False,1763499269.0,False
2025-11-18T20:58:48Z,ios,80470,US,128.1.223.243,polka dot begonia.,PAINT WITH SOUND.,with growth. (instrumentals),spotify:track:46VYq69oj9UBP1tu6iixp7,,,,,,,,trackdone,trackdone,True,False,False,1763499448.0,False
2025-11-18T21:00:45Z,ios,129113,US,128.1.223.243,New Mercies,Lofi Sunday,For The Spring,spotify:track:5ZFAEI8kWGfRqzatPaiZVV,,,,,,,,trackdone,trackdone,True,False,False,1763499516.0,False
2025-11-18T21:02:41Z,ios,127500,US,128.1.223.243,Renewed,Oly.Lo,Renewed,spotify:track:6jkX0EP2RDgEEtAON2lRdJ,,,,,,,,trackdone,trackdone,True,False,False,1763499633.0,False
2025-11-18T21:04:59Z,ios,150028,US,128.1.223.243,earl gray.,PAINT WITH SOUND.,with care. (Instrumentals),spotify:track:0SKI7fHea3KUSWTWdp2jTL,,,,,,,,trackdone,trackdone,True,False,False,1763499749.0,False
2025-11-18T21:07:51Z,ios,184120,US,128.1.223.243,thankful.,PAINT WITH SOUND.,thankful.,spotify:track:0aRvLjWl6AtrBkdRwXzlIt,,,,,,,,trackdone,trackdone,True,False,False,1763499887.0,False
2025-11-18T21:10:13Z,ios,154500,US,128.1.223.243,jazz on vinyl.,PAINT WITH SOUND.,with love. (instrumentals),spotify:track:6jFzRxY6965O5fr12ztAPR,,,,,,,,trackdone,trackdone,True,False,False,1763500059.0,False
2025-11-18T21:11:54Z,ios,112405,US,128.1.223.243,milk & honey.,Lofi Sunday,With Soul,spotify:track:5SgZfvEDMtOXU1GWJiDSMJ,,,,,,,,trackdone,trackdone,True,False,False,1763500201.0,False
2025-11-18T21:14:31Z,ios,168888,US,128.1.223.243,cast your cares.,PAINT WITH SOUND.,cast your cares.,spotify:track:2eG47vQUI2aZzZxVyFW37M,,,,,,,,trackdone,trackdone,True,False,False,1763500302.0,False
2025-11-18T21:16:22Z,ios,123409,US,128.1.223.243,monstera.,PAINT WITH SOUND.,with growth. (instrumentals),spotify:track:0U5lccy00U5RrA2i3wpRWp,,,,,,,,trackdone,trackdone,True,False,False,1763500458.0,False
2025-11-18T21:18:37Z,ios,146757,US,128.1.223.243,perfect harmony. - Radio Edit,PAINT WITH SOUND.,with love. (instrumentals),spotify:track:1h9kNs8inTzOsgkXxSxpDm,,,,,,,,trackdone,trackdone,True,False,False,1763500570.0,False
2025-11-18T21:20:12Z,ios,107520,US,128.1.223.243,I Like You - Lofi Cover,CoverFi,Hits Vol. 1,spotify:track:7CsnjI9LNglNvz7x3Bgypu,,,,,,,,trackdone,trackdone,True,False,False,1763500705.0,False
2025-11-18T21:22:47Z,ios,166829,US,128.1.223.243,a lo-fi christmas.,PAINT WITH SOUND.,a lo-fi christmas.,spotify:track:5y5SYiWkogx8zjhvTgOi91,,,,,,,,trackdone,trackdone,True,False,False,1763500800.0,False
2025-11-18T21:24:44Z,ios,129231,US,128.1.223.243,zz plant.,PAINT WITH SOUND.,with growth. (instrumentals),spotify:track:1eAB5xEclyQxidOIwxf3T3,,,,,,,,trackdone,trackdone,True,False,False,1763500955.0,False
2025-11-18T21:26:23Z,ios,110602,US,128.1.223.243,morning routine.,PAINT WITH SOUND.,morning routine.,spotify:track:7u1P20GF4kHDig4mqY0lnp,,,,,,,,trackdone,trackdone,True,False,False,1763501072.0,False
2025-11-18T21:28:21Z,ios,129669,US,128.1.223.243,Cherish,Lofi Sunday,For The Afternoon,spotify:track:58LddelschgKBw87HnvhwP,,,,,,,,trackdone,trackdone,True,False,False,1763501171.0,False
2025-11-18T21:30:54Z,ios,164949,US,128.1.223.243,Sunday Naps - Instrumental,PAINT WITH SOUND.,Sunday Naps,spotify:track:6XrdIpuQY2BB1fC3VaFwj3,,,,,,,,trackdone,trackdone,True,False,False,1763501288.0,False
2025-11-18T21:32:36Z,ios,114545,US,128.1.223.243,night routine.,PAINT WITH SOUND.,night routine.,spotify:track:6cBhXvPjfBYnQ2kuho8dPF,,,,,,,,trackdone,trackdone,True,False,False,1763501442.0,False
2025-11-18T21:34:36Z,ios,131429,US,128.1.223.243,propagate.,PAINT WITH SOUND.,propagate.,spotify:track:1tFR3RCi0pfVldbWuApk7U,,,,,,,,trackdone,trackdone,True,False,False,1763501544.0,False
2025-11-18T21:36:23Z,ios,119819,US,128.1.223.243,ready for fall.,PAINT WITH SOUND.,ready for fall.,spotify:track:3UbrAaIlJMhBowIqYizjPV,,,,,,,,trackdone,trackdone,True,False,False,1763501663.0,False
2025-11-18T21:38:33Z,ios,142033,US,128.1.223.243,Grey,Lofi Sunday,For The Evening,spotify:track:5YFS5uekFnbu8K92ZpeZlQ,,,,,,,,trackdone,trackdone,True,False,False,1763501771.0,False
2025-11-18T21:41:21Z,ios,180000,US,128.1.223.243,evening drive.,Lofi Sunday,With Soul,spotify:track:7Hd3BOm0hp5IID4diXE3WH,,,,,,,,trackdone,trackdone,True,False,False,1763501901.0,False
2025-11-18T21:43:21Z,ios,131506,US,128.1.223.243,anxiety relief.,PAINT WITH SOUND.,anxiety relief.,spotify:track:5HqFuewZmIyWGeLBUZ4lAz,,,,,,,,trackdone,trackdone,True,False,False,1763502069.0,False
2025-11-18T21:44:42Z,ios,93176,US,128.1.223.243,Allaine's interlude.,PAINT WITH SOUND.,with love. (instrumentals),spotify:track:0P9GRwnVXgb8X9Sq5zusQs,,,,,,,,trackdone,trackdone,True,False,False,1763502189.0,False
2025-11-18T21:47:06Z,ios,155647,US,128.1.223.243,songbird.,PAINT WITH SOUND.,with love. (instrumentals),spotify:track:1fpqTiPZ8Ynai4IaoVcoH8,,,,,,,,trackdone,trackdone,True,False,False,1763502270.0,False
2025-11-18T21:49:36Z,ios,160389,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,ginger.,PAINT WITH SOUND.,with care. (Instrumentals),spotify:track:5TOFHMH0LvMxb6F50QOUuP,,,,,,,,trackdone,trackdone,True,False,False,1763502414.0,False
2025-11-18T21:51:57Z,ios,147906,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,Trust God.,PAINT WITH SOUND.,Trust God.,spotify:track:1zTmrBHTNJ0U40FMg87kw1,,,,,,,,trackdone,trackdone,True,False,False,1763502564.0,False
2025-11-18T21:54:37Z,ios,171429,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,Evergreen,Lofi Sunday,For The Holidays,spotify:track:3d7ufLPZA0Tz63ZkU0hLpJ,,,,,,,,trackdone,trackdone,True,False,False,1763502705.0,False
2025-11-18T21:57:07Z,ios,141896,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,rubber plant.,PAINT WITH SOUND.,with growth. (instrumentals),spotify:track:7FGDVO1VRQDKF3e97mI1hC,,,,,,,,trackdone,trackdone,True,False,False,1763502865.0,False
2025-11-18T22:00:53Z,ios,149112,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,portrait. - instrumental,PAINT WITH SOUND.,portrait.,spotify:track:4AUz9o8AFAMI4saYihDuDy,,,,,,,,trackdone,trackdone,True,False,False,1763503006.0,False
2025-11-18T22:01:00Z,ios,18374,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,Answered Prayers,Lofi Sunday,For The Morning,spotify:track:2uJjxRXIEz6OrsaIKbK2tM,,,,,,,,trackdone,fwdbtn,True,True,False,1763503241.0,False
2025-11-18T22:04:01Z,ios,167407,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,God Dream.,PAINT WITH SOUND.,God Dream.,spotify:track:0JWWf1TQ0a2G6FBiaHoEHk,,,,,,,,fwdbtn,trackdone,True,False,False,1763503260.0,False
2025-11-18T22:07:23Z,ios,8140,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,natural light.,PAINT WITH SOUND.,natural light.,spotify:track:5P6EOAC3eaZZ6R4LVv3xSv,,,,,,,,trackdone,endplay,True,True,False,1763503634.0,False
2025-11-18T22:07:23Z,ios,180376,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,forgive often.,PAINT WITH SOUND.,with love. (instrumentals),spotify:track:3pEE82g5UQc4MvCLq8UAG5,,,,,,,,trackdone,trackdone,True,False,False,1763503421.0,False
2025-11-18T22:09:40Z,ios,121008,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,Retribution.,Olly Hounds,Retribution.,spotify:track:0gMsAwgDSPzJbXN38qzeso,,,,,,,,playbtn,trackdone,True,False,False,1763503643.0,False
2025-11-18T22:10:30Z,ios,50466,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,Beethoven's Fate (Vuducru Remix),Vuducru,Classical Meets Beats - Workout Remix,spotify:track:0uRz8vcAzT45J8FrwASIms,,,,,,,,trackdone,fwdbtn,True,True,False,1763503768.0,False
2025-11-18T22:10:33Z,ios,3181,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,In the Hall of the Mountain King,Helion,In the Hall of the Mountain King,spotify:track:1qhjjuDWFWKfPmtWYmlunC,,,,,,,,fwdbtn,fwdbtn,True,True,False,1763503830.0,False
2025-11-18T22:14:22Z,ios,3603,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,All Saints,The Ninetys,All Saints,spotify:track:7N3AvwEE6TxLEkLbutECTg,,,,,,,,trackdone,fwdbtn,True,True,False,1763504057.0,False
2025-11-18T22:14:22Z,ios,229204,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,Für Elise (Epic Trailer Version),Hidden Citizens,Revivals,spotify:track:1nljSOphWsigHQjIkqVJUR,,,,,,,,fwdbtn,trackdone,True,False,False,1763503833.0,False
2025-11-18T22:15:25Z,ios,49749,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,Hungarian Dance - Halo Sol Remix,Power-Haus,Revival 2,spotify:track:72JD8YyO4iDF38idcmM0LR,,,,,,,,fwdbtn,fwdbtn,True,True,False,1763504062.0,False
2025-11-18T22:15:39Z,ios,14002,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,Mad At Today,Lecrae,Reconstruction,spotify:track:75al8znZHaPzDDI0SJnKw3,,,,,,,,fwdbtn,fwdbtn,True,True,False,1763504125.0,False
2025-11-18T22:15:48Z,ios,9172,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,calathea.,PAINT WITH SOUND.,with growth. (instrumentals),spotify:track:1d3iEVSj02hL4lK9ZPqTdz,,,,,,,,fwdbtn,fwdbtn,True,True,False,1763504139.0,False
2025-11-18T22:19:25Z,ios,217333,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,Lacrimosa,Apashe,Requiem,spotify:track:7uaSDIL9QzabF2Je0FyDZ7,,,,,,,,fwdbtn,trackdone,True,False,False,1763504148.0,False
2025-11-18T22:22:23Z,ios,9358,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,Tell No Lie,Lecrae,Reconstruction,spotify:track:3BrA96DTevYkkGUCrgRvhy,,,,,,,,trackdone,fwdbtn,True,True,False,1763504533.0,False
2025-11-18T22:22:23Z,ios,189359,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,Bizet Carmen Toreadors,Alibi Music,Classical EDM Remixes,spotify:track:1USi8HxvZLBRAj2rcTJEgE,,,,,,,,trackdone,trackdone,True,False,False,1763504353.0,False
2025-11-18T22:28:43Z,ios,370000,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,Vivaldi - Original Mix,PrototypeRaptor,Rapid Vivaldi,spotify:track:3ccsdoVNKH8cdY26lNmJKd,,,,,,,,fwdbtn,trackdone,True,False,False,1763504543.0,False
2025-11-18T22:29:08Z,ios,35729,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,Barber of Seville: Overture Workout Remix (Rossini),Cardio Workout Team,Cardio Workout Classics - Remixed Classical Favorites for the Gym,spotify:track:5yvNmJR6Fn5qAx79FDvuhL,,,,,,,,trackdone,fwdbtn,True,True,False,1763504911.0,False
2025-11-18T22:29:10Z,ios,1672,US,2600:1003:b4ee:e3df:ecad:3ee8:1d15:ac14,Habanera,Joseph William Morgan,Rediscover,spotify:track:6ubNxVN4AqoMx9ILD9cdAk,,,,,,,,fwdbtn,fwdbtn,True,True,False,1763504948.0,False
